url_length,domain_length,path_length,num_dots,num_hyphens,num_subdomains,has_https,has_ip,has_at_symbol,num_special_chars,digits_in_domain,suspicious_tld,has_login,has_verify,has_secure,has_account,has_update,has_query,label
23,10,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
33,13,13,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
83,38,11,2,3,2,0,0,0,5,0,1,1,0,0,0,0,1,1
27,11,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
27,14,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
25,11,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
62,40,15,4,2,4,0,0,0,1,0,1,0,1,0,0,0,0,1
26,10,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
32,15,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
91,42,15,6,0,6,0,0,0,5,0,0,0,0,0,0,0,1,1
25,11,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
26,10,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
23,7,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
34,14,13,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
85,37,14,2,0,2,0,0,0,5,0,1,0,0,0,1,1,1,1
39,12,20,3,0,3,0,1,0,1,9,0,1,0,0,0,0,0,1
27,11,8,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
33,13,4,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
54,32,15,4,0,4,0,0,0,1,0,0,0,1,1,1,1,0,1
65,40,17,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
83,38,11,4,2,4,0,0,0,5,0,0,1,0,1,0,0,1,1
33,16,1,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
21,9,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
23,14,1,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
86,37,15,3,2,3,0,0,0,5,0,1,0,0,0,0,0,1,1
34,10,8,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
29,13,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
26,10,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
28,12,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
32,16,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
27,11,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
38,14,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
30,14,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
78,29,15,4,0,4,0,0,0,5,0,0,0,1,1,1,0,1,1
33,17,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
33,21,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
30,17,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
20,11,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
57,37,13,5,0,5,0,0,0,1,0,1,1,0,1,1,0,0,1
32,15,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
34,13,5,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
28,11,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
38,14,17,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
87,38,15,3,2,3,0,0,0,5,0,1,0,1,0,1,1,1,1
27,10,1,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
64,42,15,4,2,4,0,0,0,1,0,0,0,1,1,1,0,0,1
31,15,8,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0
27,13,6,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
30,14,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
115,64,17,7,0,7,0,0,0,5,0,1,0,0,0,1,0,1,1
64,41,15,3,2,3,1,0,0,1,0,1,0,0,0,1,1,0,1
30,13,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
36,15,14,3,0,3,0,1,0,1,12,0,1,0,0,0,0,0,1
30,13,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
60,38,15,5,0,5,0,0,0,1,0,1,0,1,0,1,0,0,1
57,35,15,5,0,5,0,0,0,1,0,1,0,1,0,1,0,0,1
30,17,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
29,13,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
35,11,9,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
26,13,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
35,15,13,3,0,3,0,1,0,1,12,0,1,0,0,0,0,0,1
30,13,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
32,19,5,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
23,6,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
31,18,5,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
29,13,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
33,14,12,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
22,10,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
35,14,14,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
28,11,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
24,11,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
25,9,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
23,7,8,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
27,14,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
29,13,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
75,29,12,3,0,3,0,0,0,5,0,1,1,0,0,0,1,1,1
62,39,15,3,2,3,1,0,0,1,0,0,0,0,0,0,1,0,1
33,17,8,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0
80,31,15,4,0,4,0,0,0,5,0,1,0,1,0,1,0,1,1
31,15,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
30,14,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
38,21,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
62,40,15,4,2,4,0,0,0,1,0,0,0,1,0,1,1,0,1
52,30,15,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
38,16,6,3,0,3,1,0,0,3,0,0,0,0,0,0,0,1,0
33,17,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
92,45,12,6,0,6,1,0,0,5,0,0,1,1,0,0,1,1,1
31,15,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
31,15,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
38,13,9,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
30,11,12,3,0,3,0,1,0,1,8,0,1,0,0,0,0,0,1
30,10,4,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
26,13,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
36,12,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
25,12,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
56,34,15,2,0,2,0,0,0,1,0,1,1,0,0,0,1,0,1
26,10,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
32,8,8,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
27,11,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
78,29,15,1,2,1,0,0,0,5,0,1,0,0,0,0,0,1,1
27,14,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
33,16,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
24,11,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
34,17,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
78,30,14,1,0,1,0,0,0,5,0,1,0,0,1,1,1,1,1
27,10,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
64,42,15,2,3,2,0,0,0,1,0,1,0,0,1,0,0,0,1
39,15,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
62,39,15,3,2,3,1,0,0,1,0,1,0,1,0,1,0,0,1
25,12,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
58,34,17,4,0,4,0,0,0,1,0,1,0,0,1,0,0,0,1
24,10,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
27,13,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
60,40,12,3,2,3,1,0,0,1,0,0,0,0,0,0,1,0,1
57,35,15,1,3,1,0,0,0,1,0,1,1,0,1,0,0,0,1
94,45,15,2,3,2,0,0,0,5,0,1,0,1,0,1,0,1,1
96,50,12,6,0,6,0,0,0,5,0,1,0,0,0,0,1,1,1
23,7,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
88,40,14,3,2,3,0,0,0,5,0,1,0,0,1,0,0,1,1
41,22,11,1,2,1,1,0,0,1,0,1,1,0,0,0,1,0,1
65,43,14,3,2,3,1,0,0,1,0,1,0,0,0,0,0,0,1
30,14,8,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
25,9,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
30,14,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
38,15,16,3,0,3,0,1,0,1,12,0,1,0,0,0,0,0,1
34,14,13,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
69,47,15,4,2,4,0,0,0,1,0,1,0,0,0,0,0,0,1
60,41,12,4,2,4,0,0,0,1,0,0,0,0,0,0,1,0,1
33,20,5,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
27,11,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
30,17,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
39,15,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
33,12,14,3,0,3,0,1,0,1,9,0,1,0,0,0,0,0,1
29,16,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
21,9,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
34,12,15,3,0,3,0,1,0,1,9,0,1,0,0,0,0,0,1
30,17,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
33,17,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
91,42,15,3,2,3,0,0,0,5,0,1,0,0,0,1,0,1,1
30,13,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
37,13,8,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
22,13,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
26,10,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
28,14,6,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0
60,39,14,5,0,5,0,0,0,1,0,1,0,0,1,0,1,0,1
30,14,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
19,7,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
33,13,13,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
64,46,11,6,0,6,0,0,0,1,0,1,1,1,1,1,0,0,1
24,10,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
61,41,13,6,0,6,0,0,0,1,0,0,1,0,1,1,0,0,1
33,9,8,1,0,1,1,0,0,3,0,0,0,0,0,1,0,1,0
33,21,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
65,43,15,6,0,6,0,0,0,1,0,1,0,0,0,0,0,0,1
24,11,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
54,31,15,4,0,4,1,0,0,1,0,0,1,0,1,0,0,0,1
60,39,14,2,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1
32,12,13,3,0,3,0,1,0,1,9,0,1,0,0,0,0,0,1
65,43,15,2,3,2,0,0,0,1,0,1,0,1,1,1,0,0,1
75,29,11,4,0,4,1,0,0,5,0,1,1,0,1,0,0,1,1
34,13,14,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
29,15,6,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0
65,41,17,5,0,5,0,0,0,1,0,1,0,0,0,0,0,0,1
25,9,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
37,15,6,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
26,9,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
60,35,17,4,0,4,1,0,0,1,0,1,0,0,0,0,0,0,1
38,14,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
31,11,4,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
31,12,12,3,0,3,0,1,0,1,9,0,1,0,0,0,0,0,1
26,10,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
27,6,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
97,47,15,6,0,6,1,0,0,5,0,1,0,1,1,0,0,1,1
43,18,9,3,0,3,1,0,0,3,0,0,0,0,0,0,0,1,0
26,10,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
35,11,8,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
28,15,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
27,10,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
40,16,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
31,11,4,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
16,7,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
35,11,8,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
36,15,14,3,0,3,0,1,0,1,12,0,1,0,0,0,0,0,1
55,36,12,5,0,5,0,0,0,1,0,0,0,0,0,1,1,0,1
36,13,16,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
21,9,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
32,11,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
94,43,17,3,2,3,0,0,0,5,0,1,0,0,0,1,0,1,1
85,36,15,4,2,4,0,0,0,5,0,0,0,0,0,0,0,1,1
27,13,6,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
35,12,16,3,0,3,0,1,0,1,9,0,1,0,0,0,0,0,1
42,23,12,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
26,10,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
54,32,15,2,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1
40,16,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
30,16,6,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0
34,14,4,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
29,7,6,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
46,23,15,1,2,1,1,0,0,1,0,1,1,0,1,0,0,0,1
84,35,15,5,0,5,0,0,0,5,0,1,0,1,0,1,0,1,1
29,16,5,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
35,13,15,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
24,7,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
27,10,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
77,53,17,6,0,6,0,0,0,1,0,1,0,0,0,1,0,0,1
47,26,14,3,0,3,0,0,0,1,0,0,0,0,1,0,1,0,1
38,15,16,3,0,3,0,1,0,1,12,0,1,0,0,0,0,0,1
28,12,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
30,16,6,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0
26,10,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
34,13,5,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
51,29,15,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
56,34,15,4,0,4,0,0,0,1,0,1,0,0,0,0,0,0,1
35,19,8,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
37,13,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
30,17,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
94,45,14,5,0,5,1,0,0,5,0,1,0,0,0,0,1,1,1
27,11,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
56,34,15,4,0,4,0,0,0,1,0,1,0,1,0,1,0,0,1
26,14,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
22,13,1,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
24,11,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
26,14,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
35,15,13,3,0,3,0,1,0,1,12,0,1,0,0,0,0,0,1
27,18,1,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
35,14,14,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
33,13,13,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
35,11,8,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
93,44,15,4,2,4,0,0,0,5,0,1,0,1,0,1,0,1,1
31,10,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
71,53,11,7,0,7,0,0,0,1,0,0,1,1,0,0,0,0,1
39,12,20,3,0,3,0,1,0,1,9,0,1,0,0,0,0,0,1
83,34,15,5,0,5,0,0,0,5,0,1,0,0,0,0,1,1,1
22,6,8,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
59,35,17,1,3,1,0,0,0,1,0,1,1,0,0,0,0,0,1
29,13,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
36,15,5,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
31,15,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
93,44,15,4,2,4,0,0,0,5,0,1,1,1,0,1,0,1,1
57,39,11,3,2,3,0,0,0,1,0,1,1,0,1,0,0,0,1
42,17,9,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
24,11,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
45,23,15,1,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1
61,39,15,4,2,4,0,0,0,1,0,1,0,0,1,1,1,0,1
28,11,1,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
73,51,15,6,0,6,0,0,0,1,0,1,0,0,0,1,0,0,1
32,16,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
37,14,16,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
62,40,15,6,0,6,0,0,0,1,0,1,0,0,1,0,0,0,1
36,12,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
34,18,8,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
31,14,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
48,28,13,1,2,1,0,0,0,1,0,1,1,0,1,0,0,0,1
22,10,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
17,8,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
35,10,9,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
30,17,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
31,15,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
31,11,13,3,0,3,0,1,0,1,8,0,1,0,0,0,0,0,1
28,15,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
31,15,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
58,35,15,3,2,3,1,0,0,1,0,1,0,0,1,0,0,0,1
27,11,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
73,53,13,7,0,7,0,0,0,1,0,1,1,0,1,0,1,0,1
31,15,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
39,17,6,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
31,9,6,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
61,41,13,5,0,5,0,0,0,1,0,1,1,0,1,0,0,0,1
63,41,15,5,0,5,0,0,0,1,0,0,0,0,0,1,0,0,1
30,9,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
30,13,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
94,45,15,3,2,3,0,0,0,5,0,1,0,1,0,1,0,1,1
53,32,13,4,0,4,1,0,0,1,0,1,1,0,1,0,0,0,1
29,13,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
24,10,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
54,32,15,2,0,2,0,0,0,1,0,1,0,1,0,1,0,0,1
23,11,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
38,21,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
33,14,12,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
50,27,15,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
82,33,14,3,0,3,1,0,0,5,0,0,0,0,1,0,1,1,1
34,9,9,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
26,13,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
35,13,15,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
30,14,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
24,11,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
36,15,14,3,0,3,0,1,0,1,12,0,1,0,0,0,0,0,1
92,42,15,3,2,3,1,0,0,5,0,1,0,0,0,0,0,1,1
88,36,17,4,0,4,1,0,0,5,0,1,0,0,0,0,0,1,1
31,12,12,3,0,3,0,1,0,1,9,0,1,0,0,0,0,0,1
81,36,11,3,2,3,0,0,0,5,0,0,1,0,0,1,0,1,1
57,35,15,2,0,2,0,0,0,1,0,1,1,1,0,1,0,0,1
24,11,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
29,15,6,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
60,38,15,5,0,5,0,0,0,1,0,1,0,1,0,1,1,0,1
28,15,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
26,13,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
64,41,15,3,2,3,1,0,0,1,0,1,0,0,0,0,0,0,1
28,14,6,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0
28,15,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
76,27,15,1,2,1,0,0,0,5,0,1,1,0,0,1,0,1,1
35,18,9,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
31,14,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
38,22,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
61,39,14,3,2,3,1,0,0,1,0,1,0,0,1,0,1,0,1
54,32,15,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
26,13,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
77,55,15,4,2,4,0,0,0,1,0,1,0,0,0,0,0,0,1
61,41,13,5,0,5,0,0,0,1,0,0,1,0,1,0,0,0,1
65,42,15,3,2,3,1,0,0,1,0,1,0,0,0,0,0,0,1
56,35,13,3,2,3,1,0,0,1,0,1,1,0,1,0,0,0,1
34,14,4,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
86,35,17,5,0,5,0,0,0,5,0,1,0,0,0,0,0,1,1
55,33,15,4,0,4,0,0,0,1,0,1,0,1,1,1,1,0,1
51,29,15,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
23,10,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
27,14,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
25,12,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
93,47,12,6,0,6,0,0,0,5,0,1,0,0,0,1,1,1,1
67,46,14,6,0,6,0,0,0,1,0,1,1,0,0,1,0,0,1
68,47,14,6,0,6,0,0,0,1,0,1,0,0,0,1,0,0,1
33,12,14,3,0,3,0,1,0,1,9,0,1,0,0,0,0,0,1
35,11,8,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
65,43,15,4,2,4,0,0,0,1,0,1,0,1,0,1,0,0,1
34,13,14,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
35,14,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
48,28,13,4,0,4,0,0,0,1,0,1,1,1,1,0,0,0,1
41,16,9,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
36,12,8,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
97,45,17,6,0,6,1,0,0,5,0,1,0,0,1,0,1,1,1
60,37,15,3,2,3,1,0,0,1,0,0,0,0,0,1,0,0,1
34,15,12,3,0,3,0,1,0,1,12,0,1,0,0,0,0,0,1
32,13,12,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
38,15,16,3,0,3,0,1,0,1,12,0,1,0,0,0,0,0,1
86,36,15,3,2,3,1,0,0,5,0,0,0,1,0,1,0,1,1
24,11,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
24,11,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
30,13,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
27,11,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
21,8,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
77,55,15,4,2,4,0,0,0,1,0,1,0,1,0,1,0,0,1
89,38,17,3,2,3,0,0,0,5,0,1,0,0,0,0,0,1,1
25,16,1,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
26,13,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
94,44,15,1,3,1,1,0,0,5,0,1,0,0,0,1,0,1,1
49,24,17,1,2,1,1,0,0,1,0,0,0,0,0,0,1,0,1
20,11,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
25,9,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
84,36,14,5,0,5,0,0,0,5,0,1,1,0,0,0,0,1,1
50,28,15,4,0,4,0,0,0,1,0,0,0,1,1,1,0,0,1
60,39,14,5,0,5,0,0,0,1,0,1,0,0,1,0,1,0,1
24,11,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
100,51,15,7,0,7,0,0,0,5,0,1,1,1,0,0,0,1,1
84,34,15,4,0,4,1,0,0,5,0,1,0,0,0,1,0,1,1
24,10,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
31,14,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
21,9,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
35,14,14,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
26,9,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
32,11,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
43,19,8,3,0,3,1,0,0,3,0,0,0,0,0,0,0,1,0
38,17,5,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
93,45,14,4,2,4,0,0,0,5,0,1,0,0,1,0,1,1,1
24,11,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
24,7,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
